date,serial_number,model,capacity_bytes,failure,smart_1_normalized,smart_1_raw,smart_2_normalized,smart_2_raw,smart_3_normalized,smart_3_raw,smart_4_normalized,smart_4_raw,smart_5_normalized,smart_5_raw,smart_7_normalized,smart_7_raw,smart_8_normalized,smart_8_raw,smart_9_normalized,smart_9_raw,smart_10_normalized,smart_10_raw,smart_11_normalized,smart_11_raw,smart_12_normalized,smart_12_raw,smart_13_normalized,smart_13_raw,smart_15_normalized,smart_15_raw,smart_16_normalized,smart_16_raw,smart_17_normalized,smart_17_raw,smart_18_normalized,smart_18_raw,smart_22_normalized,smart_22_raw,smart_23_normalized,smart_23_raw,smart_24_normalized,smart_24_raw,smart_168_normalized,smart_168_raw,smart_170_normalized,smart_170_raw,smart_173_normalized,smart_173_raw,smart_174_normalized,smart_174_raw,smart_175_normalized,smart_175_raw,smart_177_normalized,smart_177_raw,smart_179_normalized,smart_179_raw,smart_180_normalized,smart_180_raw,smart_181_normalized,smart_181_raw,smart_182_normalized,smart_182_raw,smart_183_normalized,smart_183_raw,smart_184_normalized,smart_184_raw,smart_187_normalized,smart_187_raw,smart_188_normalized,smart_188_raw,smart_189_normalized,smart_189_raw,smart_190_normalized,smart_190_raw,smart_191_normalized,smart_191_raw,smart_192_normalized,smart_192_raw,smart_193_normalized,smart_193_raw,smart_194_normalized,smart_194_raw,smart_195_normalized,smart_195_raw,smart_196_normalized,smart_196_raw,smart_197_normalized,smart_197_raw,smart_198_normalized,smart_198_raw,smart_199_normalized,smart_199_raw,smart_200_normalized,smart_200_raw,smart_201_normalized,smart_201_raw,smart_202_normalized,smart_202_raw,smart_206_normalized,smart_206_raw,smart_210_normalized,smart_210_raw,smart_218_normalized,smart_218_raw,smart_220_normalized,smart_220_raw,smart_222_normalized,smart_222_raw,smart_223_normalized,smart_223_raw,smart_224_normalized,smart_224_raw,smart_225_normalized,smart_225_raw,smart_226_normalized,smart_226_raw,smart_231_normalized,smart_231_raw,smart_232_normalized,smart_232_raw,smart_233_normalized,smart_233_raw,smart_234_normalized,smart_234_raw,smart_235_normalized,smart_235_raw,smart_240_normalized,smart_240_raw,smart_241_normalized,smart_241_raw,smart_242_normalized,smart_242_raw,smart_245_normalized,smart_245_raw,smart_247_normalized,smart_247_raw,smart_248_normalized,smart_248_raw,smart_250_normalized,smart_250_raw,smart_251_normalized,smart_251_raw,smart_252_normalized,smart_252_raw,smart_254_normalized,smart_254_raw,smart_255_normalized,smart_255_raw,datacenter,cluster_id,vault_id,pod_id,pod_slot_num,is_legacy_format,smart_27_normalized,smart_27_raw,smart_71_normalized,smart_71_raw,smart_82_normalized,smart_82_raw,smart_90_normalized,smart_90_raw,smart_160_normalized,smart_160_raw,smart_161_normalized,smart_161_raw,smart_163_normalized,smart_163_raw,smart_164_normalized,smart_164_raw,smart_165_normalized,smart_165_raw,smart_166_normalized,smart_166_raw,smart_167_normalized,smart_167_raw,smart_169_normalized,smart_169_raw,smart_171_normalized,smart_171_raw,smart_172_normalized,smart_172_raw,smart_176_normalized,smart_176_raw,smart_178_normalized,smart_178_raw,smart_230_normalized,smart_230_raw,smart_244_normalized,smart_244_raw,smart_246_normalized,smart_246_raw,smart_211_normalized,smart_211_raw,smart_212_normalized,smart_212_raw
2023-11-07,ZL005BFM,ST12000NM0008,12000138625024,0,83.0,181945552.0,,,94.0,0.0,100.0,5.0,100.0,0.0,86.0,392410582.0,,,67.0,29496.0,100.0,0.0,,,100.0,5.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,70.0,30.0,,,100.0,2.0,100.0,1855.0,30.0,30.0,1.0,181945552.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,29101.0,100.0,89214506360.0,100.0,304770166337.0,,,,,,,,,,,,,,,,,sac2,0.0,1107.0,0.0,5.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-07,ZHZ63RN4,ST12000NM0008,12000138625024,0,84.0,242252528.0,,,90.0,0.0,100.0,9.0,100.0,0.0,87.0,535872174.0,,,65.0,31399.0,100.0,0.0,,,100.0,8.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,72.0,28.0,,,100.0,2.0,100.0,1446.0,28.0,28.0,2.0,242252528.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,31221.0,100.0,110122881184.0,100.0,577620943848.0,,,,,,,,,,,,,,,,,phx1,0.0,1070.0,4.0,11.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-07,ZHZ4V73X,ST12000NM0008,12000138625024,0,83.0,215265224.0,,,90.0,0.0,100.0,13.0,100.0,0.0,89.0,819014525.0,,,61.0,34643.0,100.0,0.0,,,100.0,12.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,4295032833.0,,,67.0,33.0,,,100.0,293.0,100.0,1818.0,33.0,33.0,1.0,215265224.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,34350.0,100.0,109475974640.0,100.0,657342028152.0,,,,,,,,,,,,,,,,,phx1,0.0,1064.0,18.0,17.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-06,ZHZ5YDGD,ST12000NM0008,12000138625024,0,83.0,218651792.0,,,90.0,0.0,100.0,14.0,100.0,0.0,89.0,858593421.0,,,64.0,31775.0,100.0,0.0,,,100.0,14.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,69.0,31.0,,,100.0,3.0,100.0,1731.0,31.0,31.0,1.0,218651792.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,31529.0,100.0,106584332136.0,100.0,465412936746.0,,,,,,,,,,,,,,,,,sac0,0.0,1136.0,18.0,54.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-06,ZL005ED2,ST12000NM0008,12000138625024,0,81.0,124485144.0,,,90.0,0.0,100.0,8.0,100.0,0.0,89.0,873737735.0,,,65.0,30691.0,100.0,0.0,,,100.0,8.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,81.0,19.0,,,100.0,1.0,100.0,1864.0,19.0,19.0,1.0,124485144.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,30475.0,100.0,74579061736.0,100.0,357677693934.0,,,,,,,,,,,,,,,,,sac0,0.0,1098.0,0.0,9.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-06,ZHZ3T17D,ST12000NM0008,12000138625024,0,79.0,82782184.0,,,91.0,0.0,100.0,10.0,100.0,0.0,88.0,657331656.0,,,60.0,35338.0,100.0,0.0,,,100.0,10.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,62.0,38.0,,,100.0,264.0,99.0,2158.0,38.0,38.0,1.0,82782184.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,35002.0,100.0,117926389816.0,100.0,477372480978.0,,,,,,,,,,,,,,,,,sac2,0.0,1132.0,10.0,50.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-06,ZHZ3SRHK,ST12000NM0008,12000138625024,0,82.0,158048456.0,,,90.0,0.0,98.0,3060.0,100.0,0.0,88.0,674041672.0,,,88.0,10764.0,100.0,0.0,,,100.0,43.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,59.0,41.0,,,100.0,157.0,99.0,3373.0,41.0,41.0,3.0,158048456.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,9270.0,100.0,131325331104.0,100.0,342846049344.0,,,,,,,,,,,,,,,,,sac0,0.0,1137.0,17.0,31.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-11-06,ZHZ4V73X,ST12000NM0008,12000138625024,0,77.0,46330408.0,,,90.0,0.0,100.0,13.0,100.0,0.0,89.0,815099282.0,,,61.0,34627.0,100.0,0.0,,,100.0,12.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,4295032833.0,,,67.0,33.0,,,100.0,293.0,100.0,1818.0,33.0,33.0,1.0,46330408.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,34334.0,100.0,109433750992.0,100.0,657215316984.0,,,,,,,,,,,,,,,,,phx1,0.0,1064.0,18.0,17.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-13,ZHZ50X2G,ST12000NM0008,12000138625024,0,81.0,138069968.0,,,95.0,0.0,100.0,4.0,100.0,0.0,85.0,309285956.0,,,96.0,3891.0,100.0,0.0,,,100.0,4.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,69.0,31.0,,,100.0,2.0,96.0,8991.0,31.0,31.0,2.0,138069968.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,2336.0,100.0,28613894416.0,100.0,43301655639.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-13,ZL005BXX,ST12000NM0008,12000138625024,0,83.0,194437232.0,,,99.0,0.0,100.0,1.0,100.0,0.0,83.0,208275265.0,,,99.0,1371.0,100.0,0.0,,,100.0,1.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,72.0,28.0,,,100.0,0.0,100.0,252.0,28.0,28.0,6.0,194437232.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1295.0,100.0,22185561200.0,100.0,26348894662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-13,ZL005DAY,ST12000NM0008,12000138625024,0,81.0,122125288.0,,,99.0,0.0,100.0,1.0,100.0,0.0,83.0,206994111.0,,,99.0,1362.0,100.0,0.0,,,100.0,1.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,0.0,100.0,251.0,26.0,26.0,6.0,122125288.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1286.0,100.0,21655697408.0,100.0,26318109677.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-13,ZHZ62E7F,ST12000NM0008,12000138625024,0,83.0,205739288.0,,,99.0,0.0,100.0,1.0,100.0,0.0,85.0,318560774.0,,,98.0,2000.0,100.0,0.0,,,100.0,1.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,0.0,100.0,307.0,29.0,29.0,2.0,205739288.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,1940.0,100.0,29742997760.0,100.0,40775326354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06-13,ZHZ50XD7,ST12000NM0008,12000138625024,0,80.0,110999216.0,,,95.0,0.0,100.0,4.0,100.0,0.0,85.0,319679900.0,,,96.0,3894.0,100.0,0.0,,,100.0,4.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,60.0,40.0,,,100.0,2.0,96.0,8786.0,40.0,40.0,2.0,110999216.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,2344.0,100.0,28685022440.0,100.0,44668363182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-02,ZHZ3QFYZ,ST12000NM0008,12000138625024,0,84.0,231958616.0,,,90.0,0.0,100.0,12.0,100.0,0.0,88.0,574813634.0,,,51.0,43287.0,100.0,0.0,,,100.0,12.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,57.0,43.0,,,100.0,455.0,99.0,2445.0,43.0,43.0,2.0,231958616.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,42935.0,100.0,132272252584.0,100.0,593058724678.0,,,,,,,,,,,,,,,,,sac2,0.0,1132.0,11.0,59.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-02,ZL0055VV,ST12000NM0008,12000138625024,0,78.0,59109160.0,,,91.0,0.0,100.0,10.0,100.0,0.0,83.0,217008267.0,,,56.0,38971.0,100.0,0.0,,,100.0,10.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,62.0,38.0,,,100.0,2.0,99.0,3108.0,38.0,38.0,2.0,59109160.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,38499.0,100.0,126421981056.0,100.0,454448642760.0,,,,,,,,,,,,,,,,,sac2,0.0,1138.0,14.0,40.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-02,ZHZ4VJQ5,ST12000NM0008,12000138625024,0,84.0,227890432.0,,,90.0,0.0,100.0,9.0,100.0,0.0,90.0,891918155.0,,,53.0,41613.0,100.0,0.0,,,100.0,9.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,81.0,19.0,,,100.0,3.0,95.0,10611.0,19.0,19.0,3.0,227890432.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,39884.0,100.0,119622134128.0,100.0,551505119980.0,,,,,,,,,,,,,,,,,sac0,0.0,1134.0,6.0,1.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-02,ZHZ65P46,ST12000NM0008,12000138625024,0,83.0,218599832.0,,,95.0,0.0,100.0,4.0,100.0,0.0,89.0,786078022.0,,,56.0,39312.0,100.0,0.0,,,100.0,4.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,67.0,33.0,,,100.0,0.0,100.0,1784.0,33.0,33.0,1.0,218599832.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,39106.0,100.0,120621805432.0,100.0,687703872830.0,,,,,,,,,,,,,,,,,phx1,0.0,1070.0,14.0,35.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-02,ZHZ3NFKC,ST12000NM0008,12000138625024,0,79.0,76618648.0,,,90.0,0.0,100.0,29.0,100.0,0.0,86.0,364392216.0,,,51.0,43673.0,100.0,0.0,,,100.0,28.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,67.0,33.0,,,100.0,63.0,99.0,2197.0,33.0,33.0,3.0,76618648.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,43345.0,100.0,121341761320.0,100.0,528637900868.0,,,,,,,,,,,,,,,,,sac0,0.0,1130.0,13.0,59.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-04,ZHZ661KS,ST12000NM0008,12000138625024,0,78.0,64869720.0,,,97.0,0.0,100.0,3.0,100.0,8.0,88.0,669332732.0,,,86.0,12716.0,100.0,0.0,,,100.0,3.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,65.0,35.0,,,100.0,1.0,100.0,1779.0,35.0,35.0,1.0,64869720.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,12388.0,100.0,68676742416.0,100.0,160392564768.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-04,ZHZ4W1TR,ST12000NM0008,12000138625024,0,80.0,104255176.0,,,92.0,0.0,100.0,7.0,100.0,0.0,80.0,93402967.0,,,82.0,16316.0,100.0,0.0,,,100.0,7.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,66.0,34.0,,,100.0,164.0,100.0,1033.0,34.0,34.0,1.0,104255176.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,16110.0,100.0,65421149504.0,100.0,231070354200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-04,ZL005BYK,ST12000NM0008,12000138625024,0,83.0,217841488.0,,,98.0,0.0,100.0,2.0,100.0,0.0,87.0,535659374.0,,,93.0,6158.0,100.0,0.0,,,100.0,2.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,74.0,26.0,,,100.0,1.0,100.0,1215.0,26.0,26.0,1.0,217841488.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,5919.0,100.0,24833936680.0,100.0,84762951903.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-04,ZHZ3MFCN,ST12000NM0008,12000138625024,0,78.0,57646424.0,,,99.0,0.0,100.0,1.0,100.0,0.0,82.0,144106798.0,,,81.0,17018.0,100.0,0.0,,,100.0,1.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,76.0,24.0,,,100.0,194.0,100.0,895.0,24.0,24.0,2.0,57646424.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,16879.0,100.0,76765940296.0,100.0,183546019118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-04,ZL005BLS,ST12000NM0008,12000138625024,0,78.0,68865136.0,,,97.0,0.0,100.0,3.0,100.0,0.0,89.0,869480335.0,,,90.0,9313.0,100.0,0.0,,,100.0,2.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,82.0,18.0,,,100.0,0.0,100.0,468.0,18.0,18.0,1.0,68865136.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,9223.0,100.0,25043389320.0,100.0,111747629369.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-28,ZL005168,ST12000NM0008,12000138625024,0,83.0,199696512.0,,,94.0,0.0,100.0,5.0,100.0,0.0,85.0,346080122.0,,,74.0,22802.0,100.0,0.0,,,100.0,5.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,63.0,37.0,,,100.0,1.0,100.0,1171.0,37.0,37.0,1.0,199696512.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,22616.0,100.0,74979217392.0,100.0,251640601254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-28,ZL005C0N,ST12000NM0008,12000138625024,0,84.0,225914904.0,,,91.0,0.0,100.0,20.0,100.0,0.0,89.0,812249462.0,,,74.0,22923.0,100.0,0.0,,,100.0,20.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,70.0,30.0,,,100.0,12.0,100.0,1127.0,30.0,30.0,1.0,225914904.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,22772.0,100.0,64918233528.0,100.0,266367175039.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-28,ZL005EE6,ST12000NM0008,12000138625024,0,79.0,87936184.0,,,94.0,0.0,100.0,5.0,100.0,0.0,82.0,154614111.0,,,75.0,22270.0,100.0,0.0,,,100.0,5.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,0.0,100.0,1184.0,29.0,29.0,1.0,87936184.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,22090.0,100.0,72824672576.0,100.0,248067727339.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-28,ZL0055WT,ST12000NM0008,12000138625024,0,81.0,119810008.0,,,97.0,0.0,100.0,3.0,100.0,0.0,75.0,31660040.0,,,75.0,22179.0,100.0,0.0,,,100.0,3.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,77.0,23.0,,,100.0,1.0,100.0,1479.0,23.0,23.0,1.0,119810008.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,21972.0,100.0,59828270176.0,100.0,277942242671.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-28,ZHZ50M4Q,ST12000NM0008,12000138625024,0,80.0,101806336.0,,,90.0,0.0,100.0,12.0,100.0,0.0,69.0,7575903.0,,,68.0,28672.0,100.0,0.0,,,100.0,12.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,63.0,37.0,,,100.0,2.0,95.0,10247.0,37.0,37.0,1.0,101806336.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,26631.0,100.0,98245304480.0,100.0,340578169780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-21,ZL005368,ST12000NM0008,12000138625024,0,77.0,48519280.0,,,90.0,0.0,100.0,9.0,100.0,0.0,87.0,529771135.0,,,70.0,26877.0,100.0,0.0,,,100.0,9.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,77.0,23.0,,,100.0,4.0,100.0,1430.0,23.0,23.0,1.0,48519280.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,26666.0,100.0,69953281720.0,100.0,308272355235.0,,,,,,,,,,,,,,,,,sac0,0.0,1098.0,5.0,21.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-21,ZL005CHK,ST12000NM0008,12000138625024,0,83.0,187945704.0,,,93.0,0.0,100.0,6.0,100.0,0.0,90.0,931481813.0,,,73.0,23723.0,100.0,0.0,,,100.0,6.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,65.0,35.0,,,100.0,3.0,99.0,2070.0,35.0,35.0,1.0,187945704.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,23153.0,100.0,91442426832.0,100.0,264952021823.0,,,,,,,,,,,,,,,,,sac2,0.0,1114.0,8.0,6.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-21,ZHZ4VMD8,ST12000NM0008,12000138625024,0,84.0,228728624.0,,,90.0,0.0,100.0,11.0,100.0,0.0,88.0,604883992.0,,,62.0,33524.0,100.0,0.0,,,100.0,11.0,,,,,,,,,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,0.0,100.0,0.0,,,71.0,29.0,,,100.0,292.0,100.0,1603.0,29.0,29.0,1.0,228728624.0,,,100.0,0.0,100.0,0.0,200.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,33302.0,100.0,106538518944.0,100.0,676894693847.0,,,,,,,,,,,,,,,,,phx1,0.0,1064.0,17.0,5.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
