smart_5_raw_max,smart_5_raw_mean,smart_5_raw_cv,smart_5_raw_diff_mean,smart_5_raw_diff_max,smart_5_raw_diff_std,smart_5_raw_slope,smart_5_raw_skew,smart_5_raw_kurt,smart_5_raw_last,smart_187_raw_max,smart_187_raw_mean,smart_187_raw_cv,smart_187_raw_diff_mean,smart_187_raw_diff_max,smart_187_raw_diff_std,smart_187_raw_slope,smart_187_raw_skew,smart_187_raw_kurt,smart_187_raw_last,smart_188_raw_max,smart_188_raw_mean,smart_188_raw_cv,smart_188_raw_diff_mean,smart_188_raw_diff_max,smart_188_raw_diff_std,smart_188_raw_slope,smart_188_raw_skew,smart_188_raw_kurt,smart_188_raw_last,smart_198_raw_max,smart_198_raw_mean,smart_198_raw_cv,smart_198_raw_diff_mean,smart_198_raw_diff_max,smart_198_raw_diff_std,smart_198_raw_slope,smart_198_raw_skew,smart_198_raw_kurt,smart_198_raw_last,smart_197_raw_max,smart_197_raw_mean,smart_197_raw_cv,smart_197_raw_diff_mean,smart_197_raw_diff_max,smart_197_raw_diff_std,smart_197_raw_slope,smart_197_raw_skew,smart_197_raw_kurt,smart_197_raw_last,smart_241_raw_max,smart_241_raw_mean,smart_241_raw_cv,smart_241_raw_diff_mean,smart_241_raw_diff_max,smart_241_raw_diff_std,smart_241_raw_slope,smart_241_raw_skew,smart_241_raw_kurt,smart_241_raw_last,smart_12_raw_max,smart_12_raw_mean,smart_12_raw_cv,smart_12_raw_diff_mean,smart_12_raw_diff_max,smart_12_raw_diff_std,smart_12_raw_slope,smart_12_raw_skew,smart_12_raw_kurt,smart_12_raw_last,smart_7_raw_max,smart_7_raw_mean,smart_7_raw_cv,smart_7_raw_diff_mean,smart_7_raw_diff_max,smart_7_raw_diff_std,smart_7_raw_slope,smart_7_raw_skew,smart_7_raw_kurt,smart_7_raw_last,smart_4_raw_max,smart_4_raw_mean,smart_4_raw_cv,smart_4_raw_diff_mean,smart_4_raw_diff_max,smart_4_raw_diff_std,smart_4_raw_slope,smart_4_raw_skew,smart_4_raw_kurt,smart_4_raw_last,smart_193_raw_max,smart_193_raw_mean,smart_193_raw_cv,smart_193_raw_diff_mean,smart_193_raw_diff_max,smart_193_raw_diff_std,smart_193_raw_slope,smart_193_raw_skew,smart_193_raw_kurt,smart_193_raw_last,smart_190_raw_max,smart_190_raw_mean,smart_190_raw_cv,smart_190_raw_diff_mean,smart_190_raw_diff_max,smart_190_raw_diff_std,smart_190_raw_slope,smart_190_raw_skew,smart_190_raw_kurt,smart_190_raw_last,failure
6712,6276.571428571428,0.16302163914816212,458.6666666666667,2576,1038.1974121845358,458.6666666666667,-2.62767185,6.924424359745627,6712,164,158.42857142857142,0.08482976577198396,6,34,13.725887949418793,6,-2.628114228,6.926966857023361,164,196611,168523.7142857143,0.4409585518440983,32768.5,196611,80266.10463639058,32768.5,-2.645751311,7,196611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86041814520,85758255646.85715,0.002485399687253623,97801122.66666667,150718048,30271688.121543817,97801122.66666667,-0.124893491,-1.346396634,86041814520,14,14,0,0,0,0,0,0,0,14,28466133,17742879,0.4843630168199012,3926589.6666666665,6247617,1458692.3905695358,3926589.6666666665,-0.304278104,-1.255251061,28466133,15,15,0,0,0,0,0,0,0,15,1592,1589,0.001359500880723277,1,1,0,1,0,-1.2,1592,38,37.285714285714285,0.013086782587432438,0,1,0.8944271909999159,0,1.2296340919151605,-0.84,37,1
13656,5937.142857142857,1.0269399209844001,2276,5240,2230.831235212561,2276,0.2391578659947867,-2.162333039,13656,25,10.571428571428571,1.0838646596500305,4.166666666666667,9,4.5789372857319925,4.166666666666667,0.40427734332230975,-2.013956363,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51257583360,51033902234.28571,0.0034218006427567354,79517334.66666667,106599776,27423912.82491415,79517334.66666667,-0.139861828,-1.251126323,51257583360,2,2,0,0,0,0,0,0,0,2,657784741,645476072.7142857,0.015239454967699975,4486881.166666667,6343520,1629002.5567502852,4486881.166666667,-0.243587221,-1.199861819,657784741,2,2,0,0,0,0,0,0,0,2,740,737.4285714285714,0.003017776429174202,1,2,1.0954451150103321,1,-0.248875486,-0.944378698,740,32,31.142857142857142,0.01213647390396601,-0.166666667,0,0.408248290463863,-0.166666667,2.645751311064597,7.000000000000039,31,1
8,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22605E+11,122270540899.42857,0.0018643404645552733,108489226.66666667,164747920,43891119.276238,108489226.66666667,-0.019101085,-0.819834685,1.22605E+11,5,5,0,0,0,0,0,0,0,5,903137524,885301287.8571428,0.012800067337805488,5283222.833333333,8822785,2205501.080289141,5283222.833333333,0.38925818805594753,-0.864656228,903137524,5,5,0,0,0,0,0,0,0,5,1631,1627.142857142857,0.001481305324535413,1.1666666666666667,2,0.408248290463863,1.1666666666666667,0.36727693613634427,-0.503413061,1631,40,36.42857142857143,0.044425216909716146,-0.666666667,1,2.1602468994692865,-0.666666667,2.325605032640689,5.963305785123948,36,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92071905112,91810190104,0.002381594888227546,98760230.66666667,150405512,44856889.05801619,98760230.66666667,-0.298600951,-1.216565443,92071905112,16,16,0,0,0,0,0,0,0,16,376367318,363507141.71428573,0.025676804744866912,4380572,5764510,1418549.1959333662,4380572,-0.022900516,-1.05467704,376367318,16,16,0,0,0,0,0,0,0,16,1302,1299,0.001663007620838558,1,1,0,1,0,-1.2,1302,38,36.285714285714285,0.030664885683852814,-0.5,1,0.8366600265340756,-0.5,0.24887548641404236,-0.944378698,35,1
336,217.14285714285714,0.7342058102093393,56,176,86.90224392960172,56,-0.796374472,-1.609351483,336,94,61.57142857142857,0.6606474752497503,13.333333333333334,67,26.800497507820012,13.333333333333334,-0.416787408,-2.656567397,94,7.43043E+11,467546800264.2857,0.6950821821432119,103797009096.66667,5.97012E+11,241722583822.06125,103797009096.66667,-0.371070758,-2.795548287,7.43043E+11,5208,4360,0.12295859937007034,224,512,246.99149782937874,224,0.6280473073888723,-1.047839554,5208,5208,4360,0.12295859937007034,224,512,246.99149782937874,224,0.6280473073888723,-1.047839554,5208,1.2045E+11,120392744706.28572,0.0006866178700639502,33158098.666666668,92128416,38977335.65704235,33158098.666666668,-1.170088199,-0.288543741,1.2045E+11,14,14,0,0,0,0,0,0,0,14,73604302402,39241597391,0.9244871082343961,12170921832,64426327530,25686025925.374954,12170921832,-0.348565242,-2.761293612,73604302402,16,16,0,0,0,0,0,0,0,16,1997,1993.2857142857142,0.0014687810171231418,1.1666666666666667,3,0.983192080250175,1.1666666666666667,-0.058066054,-2.135777778,1997,40,38,0.033973538124626466,-0.333333333,1,1.2110601416389966,-0.333333333,0,0.3119999999999994,38,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78415726960,78398432370.28572,0.00017705959418270114,6126434.666666667,14268728,4577066.00768705,6126434.666666667,-0.386569921,-1.287463016,78415726960,7,7,0,0,0,0,0,0,0,7,997500582,287842837.14285713,1.6828286866636295,-164681465.5,2964125,407812485.90711963,-164681465.5,1.2294963898918936,-0.840095779,8222142,7,7,0,0,0,0,0,0,0,7,1699,1696.857142857143,0.0011502442348273669,0.8333333333333334,1,0.408248290463863,0.8333333333333334,-0.28819549,-1.446375,1699,26,25.714285714285715,0.018975834751777033,0.16666666666666666,1,0.7527726527090811,0.16666666666666666,-1.229634092,-0.84,26,1
0,0,0,0,0,0,0,0,0,0,2,0.8571428571428571,0.8050764858994132,0.3333333333333333,1,0.5163977794943223,0.3333333333333333,0.17389652095427346,0.3359999999999994,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23865E+11,123605210235.42857,0.0015082486324148082,86422104,123831760,24126863.029789314,86422104,0.0016219941566590474,-1.222949776,1.23865E+11,7,7,0,0,0,0,0,0,0,7,136443567,117976620.28571428,0.10891724439565491,6370660.166666667,10174082,2516191.0987741305,6370660.166666667,-0.126045364,-0.408342868,136443567,7,7,0,0,0,0,0,0,0,7,1720,1716.5714285714287,0.0014212925496504103,1.1666666666666667,2,0.9831920802501751,1.1666666666666667,0.02360897456460332,-0.8174208,1720,44,43.142857142857146,0.01599489707084927,0.16666666666666666,2,1.1690451944500122,0.16666666666666666,-0.173896521,0.3360000000000074,44,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77209417696,77108674035.42857,0.001028638777526911,34594274.666666664,59008448,13420899.570889259,34594274.666666664,-0.06182854,-1.684496623,77209417696,3,3,0,0,0,0,0,0,0,3,190750725,183095891.2857143,0.035447489068296895,2792143.5,5626658,1633393.5584059036,2792143.5,-0.352377137,-1.490011411,190750725,3,3,0,0,0,0,0,0,0,3,1868,1865.4285714285713,0.0010657387933398735,0.8333333333333334,2,0.983192080250175,0.8333333333333334,-0.119993494,-1.64915082,1868,28,27.428571428571427,0.019487798889447613,0.16666666666666666,1,0.7527726527090811,0.16666666666666666,0.37416573867740616,-2.8,28,1
3128,1336,0.6604494540090644,408,1448,539.8666502016956,408,1.6984787180496104,2.926483362330769,3128,6,0.8571428571428571,2.6457513110645907,1,6,2.449489742783178,1,2.6457513110645907,7,6,0,0,0,0,0,0,0,0,0,0,24,3.4285714285714284,2.6457513110645907,4,24,9.797958971132712,4,2.6457513110645907,7,24,24,3.4285714285714284,2.6457513110645907,4,24,9.797958971132712,4,2.6457513110645907,7,24,73741309448,73531188290.28572,0.001960516273091047,65514096,98738680,25954913.93765378,65514096,0.17084241270938405,-1.296611251,73741309448,2,2,0,0,0,0,0,0,0,2,766025312,753005968.2857143,0.012349161941652182,4206596,6859626,1892377.4701686765,4206596,0.0016786463467916184,-1.28286601,766025312,2,2,0,0,0,0,0,0,0,2,2059,2055.5714285714284,0.001082616021085359,1,2,1.0954451150103321,1,0.2488754864142838,-0.944378698,2059,26,24.857142857142858,0.02776125813446252,0.16666666666666666,2,1.1690451944500122,0.16666666666666666,0.1738965209542703,0.3359999999999985,26,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73308712376,73281297611.42857,0.00023505291877561326,8329618.666666667,15632336,4680352.938064508,8329618.666666667,0.26082572788088143,-0.428101479,73308712376,5,5,0,0,0,0,0,0,0,5,560410861,544008303.4285715,0.02211675585493762,5567358.5,8518507,2057089.608951613,5567358.5,-0.143977444,-1.148478521,560410861,5,5,0,0,0,0,0,0,0,5,1074,1071,0.0020170372544064306,1,1,0,1,0,-1.2,1074,45,43.57142857142857,0.026023783387520566,0.16666666666666666,2,1.1690451944500122,0.16666666666666666,0.23517789431685984,-1.227160494,44,1
104,54.857142857142854,0.7690482333281738,14.666666666666666,48,19.211107897949734,14.666666666666666,0.2935992077865462,-2.489095046,104,251,130.57142857142858,0.729970323480748,36.5,85,29.804362096847502,36.5,0.2606283898564104,-2.182587535,251,1310740,767719.1428571428,0.5656398530751461,163842.5,327685,148003.38402178514,163842.5,0.3673128470291813,-1.983982759,1310740,208,69.71428571428571,1.061530791643415,13.333333333333334,112,80.74321436917573,13.333333333333334,1.0577077529981445,1.1637174924261613,80,208,69.71428571428571,1.061530791643415,13.333333333333334,112,80.74321436917573,13.333333333333334,1.0577077529981445,1.1637174924261613,80,71668878464,71560195899.42857,0.0012057293845591014,39892753.333333336,77359328,25463473.52815048,39892753.333333336,-0.491142538,-0.954934409,71668878464,5,5,0,0,0,0,0,0,0,5,323049078,313603213.4285714,0.0238077890099581,3195476.6666666665,5201452,1588358.6023436477,3195476.6666666665,-0.058268699,-1.650790467,323049078,5,5,0,0,0,0,0,0,0,5,1388,1385.5714285714287,0.0015511267960816243,0.8333333333333334,2,0.983192080250175,0.8333333333333334,-0.066195906,-1.86989053,1388,25,24.285714285714285,0.020092060325410978,0.16666666666666666,1,0.408248290463863,0.16666666666666666,1.22963409191516,-0.84,25,1
7896,2715.4285714285716,1.0029519268143767,1200,3008,1371.3782847923471,1200,1.4392262532410591,1.3111097334455142,7896,137,48.42857142857143,1.052075004559081,21,70,26.93696345173301,21,1.2468453604657894,-0.084058108,137,1835036,627282.7142857143,1.3241029725679636,294916.5,1507351,597430.0582192865,294916.5,1.1747522285542786,-0.892823787,1835036,8,4.571428571428571,0.9354143466934854,1.3333333333333333,8,3.265986323710904,1.3333333333333333,-0.374165739,-2.8,8,8,4.571428571428571,0.9354143466934854,1.3333333333333333,8,3.265986323710904,1.3333333333333333,-0.374165739,-2.8,8,1.27083E+11,126981983996.57143,0.0006762064620000025,39337456,63666936,18359288.821730845,39337456,-0.501804957,-1.062199613,1.27083E+11,5,5,0,0,0,0,0,0,0,5,389876911,380646145.14285713,0.017673788114739807,2959787,6725698,2249174.3630703245,2959787,-0.006707803,-1.784400149,389876911,6,5.285714285714286,0.0923148717654018,0.16666666666666666,1,0.408248290463863,0.16666666666666666,1.2296340919151527,-0.84,6,2069,2066.4285714285716,0.0010769278898995665,1,2,1.0954451150103321,1,-0.248875486,-0.944378698,2069,23,22.428571428571427,0.035080067180166256,0,2,1.2649110640673518,0,-1.114549779,0.27337278106507146,23,1
288,284.57142857142856,0.015026736493068038,1.3333333333333333,8,3.265986323710904,1.3333333333333333,-0.374165739,-2.8,288,19,15.285714285714286,0.3577539494069929,2.6666666666666665,14,5.609515724790035,2.6666666666666665,-2.536810628,6.61036958902999,19,1.761E+11,53382573529.42857,1.154670461807374,29349980859,90197196844,31611043449.2296,29349980859,1.5790332931389637,2.4137495817944004,1.761E+11,168,36.57142857142857,1.6067687229861887,26.666666666666668,136,53.94317998289187,26.666666666666668,2.5010382446390946,6.383763512813463,168,168,36.57142857142857,1.6067687229861887,26.666666666666668,136,53.94317998289187,26.666666666666668,2.5010382446390946,6.383763512813463,168,1.36542E+11,136470039505.14285,0.00076834225152125,45525309.333333336,135140016,57337225.179666206,45525309.333333336,-1.408023275,1.4171884780512176,1.36542E+11,10,10,0,0,0,0,0,0,0,10,141934961,138740092.85714287,0.02942265826856741,1831853.3333333333,5063474,2001482.0118056189,1831853.3333333333,-1.391512661,1.329951100376408,141934961,10,10,0,0,0,0,0,0,0,10,2569,2565.8571428571427,0.0007932635626510221,1,2,0.6324555320336759,1,0.10164903816050931,-0.504399524,2569,41,40.142857142857146,0.022413337636644343,-0.166666667,1,0.983192080250175,-0.166666667,-0.353044967,-1.816608997,40,1
5320,760,2.6457513110645907,886.6666666666666,5320,2171.880905267751,886.6666666666666,2.6457513110645903,7,5320,35,5.142857142857143,2.5610347863617027,5.833333333333333,34,13.804588609106274,5.833333333333333,2.641360870951033,6.981908531615501,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99693234952,99541811230.85715,0.001225860514415463,51135104,94033200,29488021.215076905,51135104,0.10797531079039639,-1.685181918,99693234952,7,7,0,0,0,0,0,0,0,7,320885385,313020419.85714287,0.018401405509425938,2474263.3333333335,5182320,1465775.6377310501,2474263.3333333335,0.33346254655805874,-1.489894593,320885385,8,7.142857142857143,0.052915026221291815,0.16666666666666666,1,0.408248290463863,0.16666666666666666,2.645751311064586,6.999999999999977,8,2939,2934.8571428571427,0.0008444972533536543,1.1666666666666667,2,0.9831920802501751,1.1666666666666667,0.6868429070506787,-0.377825852,2939,23,22.428571428571427,0.035080067180166256,-0.166666667,1,1.1690451944500122,-0.166666667,-1.114549779,0.27337278106507057,21,1
1288,1085.7142857142858,0.08579431694433261,41.333333333333336,176,71.98518366071359,41.333333333333336,2.2570758319856075,5.11769696014105,1288,172,153.42857142857142,0.05464208845855199,4,18,7.042726744663604,4,2.409255603548524,5.971353030603506,172,524296,524296,0,0,0,0,0,0,0,524296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04058E+11,1.03884E+11,0.0014396265935086518,63219692,94717136,34234818.864824176,63219692,-0.117130978,-1.547043693,1.04058E+11,40,40,0,0,0,0,0,0,0,40,501984881,496923759.85714287,0.008820371028519446,1828173.8333333333,2906333,1111890.2795604279,1828173.8333333333,-0.104822295,-1.62702017,501984881,41,40.142857142857146,0.00941548509275655,0.16666666666666666,1,0.408248290463863,0.16666666666666666,2.645751311064556,6.999999999999828,41,2214,2210.714285714286,0.0010677034986661265,1,2,0.8944271909999159,1,0.15642803921274404,-1.556476003,2214,41,39.714285714285715,0.05383679693199916,-1,1,2.0976176963403033,-1,-2.347305376,5.81328125000001,35,1
18408,6786.285714285715,0.9761132070104829,2674.6666666666665,10376,4109.557770206749,2674.6666666666665,1.3420713240000681,0.024356765185475915,18408,515,386.85714285714283,0.20930209918730724,30.833333333333332,144,56.01220105179466,30.833333333333332,1.214218863612507,-0.72430828,515,8590983184,8590327814,5.211709625750914e-05,152919.66666666666,917518,374575.1549698227,152919.66666666666,1.2296340919151516,-0.84,8590983184,200,96,0.5872881808851659,22.666666666666668,88,37.323808308727905,22.666666666666668,1.4798995536885602,0.69956308274402,200,200,96,0.5872881808851659,22.666666666666668,88,37.323808308727905,22.666666666666668,1.4798995536885602,0.69956308274402,200,1.20536E+11,120417638342.85715,0.0009480127694839587,51119942.666666664,105806056,41590788.550624326,51119942.666666664,-0.616563564,-0.714414721,1.20536E+11,14,14,0,0,0,0,0,0,0,14,6.71008E+11,661795626018.7142,0.009509022700189091,2151572734.6666665,12889680429,5260578418.71008,2151572734.6666665,1.2296299515617473,-0.840003215,6.71008E+11,16,14.428571428571429,0.05453040145827824,0.3333333333333333,1,0.5163977794943223,0.3333333333333333,1.7598154411446703,2.360946745562127,16,2429,2426,0.0008904562652387827,1,1,0,1,0,-1.2,2429,39,38.285714285714285,0.012744963639253232,-0.166666667,1,0.7527726527090811,-0.166666667,1.2296340919151605,-0.84,38,1
64,64,0,0,0,0,0,0,0,64,196,196,0,0,0,0,0,0,0,196,42952687662,42952687662,0,0,0,0,0,0,0,42952687662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09108E+11,108919985846.85715,0.0012776732672179945,62572332,99907240,25072633.823757533,62572332,-0.038449541,-1.249827969,1.09108E+11,13,13,0,0,0,0,0,0,0,13,220219185,212345789.85714287,0.028003640079620487,2582695.1666666665,3939349,960591.4886475763,2582695.1666666665,0.06919723991385715,-1.550462649,220219185,13,13,0,0,0,0,0,0,0,13,2905,2902.714285714286,0.0006510535240574316,0.8333333333333334,2,0.752772652709081,0.8333333333333334,-0.050798425,-1.09088,2905,23,23,0,0,0,0,0,0,0,23,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35671191576,35619476388.57143,0.002871295942339135,45058017.333333336,178734656,75038193.50147556,45058017.333333336,-2.142529087,4.508809020780223,35671191576,5,4.714285714285714,0.10350455319151108,0.16666666666666666,1,0.408248290463863,0.16666666666666666,-1.229634092,-0.84,5,476515375,471785179.5714286,0.012850724733341246,2686427.3333333335,7685036,3390827.766557816,2686427.3333333335,-1.439660626,1.0716554173474542,476515375,6,5.428571428571429,0.1797710660694666,0.3333333333333333,2,0.816496580927726,0.3333333333333333,-1.229634092,-0.84,6,1421,1152.142857142857,0.14693500325944953,69.66666666666667,142,53.95430165118131,69.66666666666667,0.7679406785068369,-1.069999544,1421,25,23,0.05613019342329589,-0.333333333,1,1.3662601021279464,-0.333333333,0.650661202162846,-1.704,22,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41504528776,41013110211.42857,0.00920966266948063,175491517.33333334,250626296,59817992.34896731,175491517.33333334,-0.162166603,-1.066238169,41504528776,15,14.571428571428571,0.07781621503131148,0.5,3,1.224744871391589,0.5,-2.645751311,7.0000000000000036,15,979334646,965686138.7142857,0.010306634861250928,4540701.666666667,6201101,1342820.012250438,4540701.666666667,0.0927152543806877,-1.310174994,979334646,15,14.571428571428571,0.07781621503131148,0.5,3,1.224744871391589,0.5,-2.645751311,7.0000000000000036,15,600,596.5714285714286,0.005015414454790872,1.5,4,1.224744871391589,1.5,-1.039988985,1.2781575373471687,600,24,23.571428571428573,0.022676711434993585,0.16666666666666666,1,0.9831920802501751,0.16666666666666666,-0.374165739,-2.8,24,1
1768,1598.857142857143,0.2600964821513325,185.33333333333334,1088,442.2608581670626,185.33333333333334,-2.643186458,6.989625910928229,1768,65,58,0.28137452103203786,7.333333333333333,43,17.477604717657012,7.333333333333333,-2.642824561,6.988414805114653,65,196611,168523.7142857143,0.4409585518440983,32768.5,196611,80266.10463639058,32768.5,-2.645751311,7,196611,8,1.1428571428571428,2.645751311064591,-1.333333333,0,3.265986323710904,-1.333333333,2.64575131106459,6.999999999999998,0,8,1.1428571428571428,2.645751311064591,-1.333333333,0,3.265986323710904,-1.333333333,2.64575131106459,6.999999999999998,0,1.22735E+11,122702619858.28572,0.0005320105288262751,28965606.666666668,123207936,50400057.72379359,28965606.666666668,-2.255442051,5.109142975919909,1.22735E+11,7,7,0,0,0,0,0,0,0,7,60625680,44915992,0.25819844023778254,5400923,7353357,1543141.1760251878,5400923,0.00331287922638125,-1.090070872,60625680,7,7,0,0,0,0,0,0,0,7,2229,2225.8571428571427,0.0009852665802083267,1,2,0.6324555320336759,1,0.25191949998412216,-1.365689638,2229,36,35.42857142857143,0.015087328172475569,0,1,0.6324555320336759,0,0.3741657386773783,-2.8,35,1
32,18.285714285714285,0.9354143466934854,5.333333333333333,32,13.063945294843617,5.333333333333333,-0.374165739,-2.8,32,198,116.57142857142857,0.8712192444694227,31.666666666666668,190,77.56717518813397,31.666666666666668,-0.374165739,-2.8,198,4295032833,2454304476,0.9354143466934853,715838805.5,4295032833,1753439811.5584123,715838805.5,-0.374165739,-2.8,4295032833,40,40,0,0,0,0,0,0,0,40,40,40,0,0,0,0,0,0,0,40,46179157765,46027955742.14286,0.0020947447631392106,44683362.666666664,79672504,25681348.162647683,44683362.666666664,0.4364588559593517,-0.996034555,46179157765,5,4.571428571428571,0.11692679333668568,0.16666666666666666,1,0.408248290463863,0.16666666666666666,-0.374165739,-2.8,5,5184086226,3334398199.857143,0.6899917211477008,718802706,4296000544,1752462067.0966718,718802706,-0.374162159,-2.799980535,5184086226,5,4.571428571428571,0.11692679333668568,0.16666666666666666,1,0.408248290463863,0.16666666666666666,-0.374165739,-2.8,5,437,432.7142857142857,0.007631446438906486,1.3333333333333333,4,1.505545305418162,1.3333333333333333,-0.1150471,-2.144249728,437,40,39.285714285714285,0.03808067411492123,0,4,2.6076809620810595,0,-2.346641813,5.580353100950646,40,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4295098370,4295098370,0,0,0,0,0,0,0,4295098370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22740139336,22734085056,0.00030670405104279383,2864661.3333333335,5493744,2336156.147042459,2864661.3333333335,-0.690753853,-1.189168055,22740139336,1,1,0,0,0,0,0,0,0,1,80307320,78649690,0.024639340136020847,800766.3333333334,1686556,702056.2871444616,800766.3333333334,-0.731503561,-1.081331383,80307320,1,1,0,0,0,0,0,0,0,1,57,55.142857142857146,0.03836763366411582,0.8333333333333334,2,0.752772652709081,0.8333333333333334,-0.555120084,-1.753010412,57,30,29.571428571428573,0.018075639549632566,0.16666666666666666,1,0.7527726527090811,0.16666666666666666,-0.374165739,-2.8,30,1
1656,1656,0,0,0,0,0,0,0,1656,6606,6606,0,0,0,0,0,0,0,6606,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,0,8,1.2E+11,1.19792E+11,0.0012999849201763458,69303024,109325848,29328320.53141329,69303024,0.007334144070088758,-1.326615703,1.2E+11,16,16,0,0,0,0,0,0,0,16,705887900,680958702.2857143,0.027536191439389526,8694093.333333334,12402386,2753419.2064740644,8694093.333333334,-0.099056145,-1.017240058,705887900,18,18,0,0,0,0,0,0,0,18,2267,2264.5714285714284,0.0009490524094874891,1,2,0.8944271909999159,1,-0.48927409,-0.18256988,2267,37,36.857142857142854,0.010254850042886012,0,1,0.6324555320336759,0,-2.645751311,6.999999999999826,37,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26736597760,25930005474.285713,0.020125435653449025,210894394.66666666,479344704,183212905.22786614,210894394.66666666,0.7277669800177625,-1.214790512,26736597760,1,1,0,0,0,0,0,0,0,1,270131011,259725105.85714287,0.027274032983331392,3127643,5396776,1679382.2478484164,3127643,0.3992195568072247,-1.369645652,270131011,1,1,0,0,0,0,0,0,0,1,158,155.14285714285714,0.013119527485059861,1,2,0.6324555320336759,1,-0.101649038,-0.504399524,158,29,28.428571428571427,0.018802298425999706,0,1,0.6324555320336759,0,0.37416573867740616,-2.8,29,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27453427160,26442253907.42857,0.02577808380379788,315019045.3333333,451975152,113294671.7464805,315019045.3333333,0.16499013142897426,-1.114158712,27453427160,2,2,0,0,0,0,0,0,0,2,277721554,264447735.42857143,0.033715109137169456,4123578.6666666665,5868411,1506130.6367813738,4123578.6666666665,0.1792323227090217,-1.086208271,277721554,2,2,0,0,0,0,0,0,0,2,160,156.57142857142858,0.014213286430106963,1,2,1.0954451150103321,1,0.2488754864140155,-0.944378698,160,24,24,0,0,0,0,0,0,0,24,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27598144032,26632695740.57143,0.026326843684664453,321983424,449865520,108442542.08599693,321983424,0.0599110156757371,-1.250838584,27598144032,1,1,0,0,0,0,0,0,0,1,277939523,265522050.85714287,0.03391322897830405,4150723.8333333335,5844548,1406736.8606313574,4150723.8333333335,0.058107967025411766,-1.212383417,277939523,1,1,0,0,0,0,0,0,0,1,159,156.42857142857142,0.01422626660036277,1,2,1.0954451150103321,1,-0.248875486,-0.944378698,159,20,20,0,0,0,0,0,0,0,20,0
